,text,created_date,latitude,longitude,retweet,polarity,pol_value
751,"@CTRavi_BJP Why not you blind  BHAKTH'S PEOPLE'S thinking without COMMONSENSE 
everything you nonsense doing busine… https://t.co/cRpIaQO7sf",2019-04-28 00:13:00,,,0,Highly Negative,-0.5
752,"@squintneon I would like Bhagawanth Rao of BJP to win in Hyderabad, ending Asauddin Owaisi's Islamic hold on Hydera… https://t.co/Ok8nMudiyS",2019-04-28 00:12:56,80.24985909461974, 13.02981251282074,0,Highly Positive,0.8
753,"No if no but ,BJP coming with large no of seats again ,jai hind",2019-04-28 00:12:56,,,0,Positive,0.21
754,@anuragkashyap72 Who else!! BJP.. who have collected millions during &amp; after demonstration &amp; during RBI printing ne… https://t.co/1oPphFOeKV,2019-04-28 00:12:42,,,0,Neutral,0.0
755,@EconomicTimes ....so also BJP !,2019-04-28 00:12:40,,,0,Neutral,0.0
756,"RT @AmitShah: Seven highly decorated retired officers of Indian Armed Forces joined the BJP. I welcome them into the party fold.

This trus…",2019-04-28 00:12:39,,,2199,Positive,0.48
757,RT @LDAgarwal1: Overwhelming Muslim Countries of World after 2014 prefer India over Pakistan due to diplomatic effort of Narendra Modi gove…,2019-04-28 00:12:30,,,3,Positive,0.19
758,"RT @suchitrak: Dear Voters in #MumbaiNorthwest. 
Gajanan Kirtikar is the #BJP /Shiv Sena candidate with the bow &amp; arrow symbol while Sanjay…",2019-04-28 00:12:20,,,4267,Neutral,0.0
759,"RT @DaaruBaazMehta: BREAKING

East #Delhi returning officer asked police to register an FIR against #BJP candidate @GautamGambhir for alleg…",2019-04-28 00:12:19,,,99,Neutral,0.0
760,"@Fashionopolis M not a bhakt ...but yes critical admirer of BJP policies but, critic as well ....

And yes they are… https://t.co/f9oeAxr96n",2019-04-28 00:12:17,,,0,Neutral,0.0
761,RT @narendramodi: Banda will reject opportunists of SP and BSP. People will vote BJP! Watch. https://t.co/CUnzjZ07fa,2019-04-28 00:12:10,,,3787,Neutral,0.0
762,"RT @rishibagree: Excellent Meeting with @Sunil_Deodhar ,the man who single-handedly delivered Tripura to BJP. Sent by BJP President Amit Sh…",2019-04-28 00:12:09,,,646,Highly Positive,1.0
763,"RT @dostam_comrade: Huge crowd in BJP rally - 

https://t.co/WQvvUXZCqm",2019-04-28 00:12:08,,,66,Positive,0.4
764,"RT @bhartijainTOI: BJP. There is no limit on party expense in an election. Just like your movies must be promoted, a candidates - that too,…",2019-04-28 00:12:08,,,376,Neutral,0.0
765,RT @AashishKhetan: Karkare’s daughter breaks silence: ‘Don’t want to dignify her (Pragya’s) remark … my father taught us terror has no reli…,2019-04-28 00:11:55,,,29,Neutral,0.0
766,Union minister and senior BJP leader Nitin Gadkari fainted on stage on Saturday evening during an election rally ne… https://t.co/U6jrh9Tbf8,2019-04-28 00:11:49,,,0,Neutral,0.0
767,"RT @BJP4JnK: #ModiAaneWalaHai

Josh is high in Anantnag

BJP Candidate from Anantnag LokSabha Constituency Sh. @sofi_yousuf fills Josh amon…",2019-04-28 00:11:47,,,321,Positive,0.16
768,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-28 00:11:43,,,1817,Neutral,0.0
769,"RT @AmitShah: Seven highly decorated retired officers of Indian Armed Forces joined the BJP. I welcome them into the party fold.

This trus…",2019-04-28 00:11:43,,,2199,Positive,0.48
770,@AtishiAAP @GautamGambhir He depends on local BJP leaders. We all know how dumb are 99% BJP leadership. Intellectual bankruptcy?,2019-04-28 00:11:38,,,0,Negative,-0.03
771,RT @dhume: .⁦@sagarikaghose⁩: Today the BJP fielding a candidate on trial for terrorism can be expected to create a frisson of excitement a…,2019-04-28 00:11:35,,,2,Negative,-0.1
772,"RT @narendramodi: Yesterday began with programmes in the cultural nerve centre of India, Kashi. I addressed BJP workers and filed my nomina…",2019-04-28 00:11:33,,,3969,Positive,0.1
773,"RT @AskAnshul: A labourer who was putting Rahul Gandhi's posters, was removed from Congress office in Jaipur as he wore t-shirt with PM Mod…",2019-04-28 00:11:25,,,1674,Neutral,0.0
774,"RT @waglenikhil: Once again I reiterate. Mood in BJP camp is down. Even in Mumbai. Modi’s meeting was huge, but zero enthusiasm. Total cont…",2019-04-28 00:11:22,,,931,Positive,0.08
775,"@Swamy39 Modi is pm of Pakistan?? 
Bjp is party for Pakistan??? 

Is some dogs barking, due to election???",2019-04-28 00:11:19,,,0,Negative,-0.12
776,"RT @rishibagree: Excellent Meeting with @Sunil_Deodhar ,the man who single-handedly delivered Tripura to BJP. Sent by BJP President Amit Sh…",2019-04-28 00:11:15,,,646,Highly Positive,1.0
777,RT @GoSlowplz: Sakshi Maharaj forced girl to remove jeans!! BJP hatao Desh bachao https://t.co/T1Z91j4JxB,2019-04-28 00:11:11,,,319,Negative,-0.47
778,"RT @zainabsikander: That awkward moment when u make a silly meme of your party's founding father just like BJP IT Cell does🙄

You should ap…",2019-04-28 00:11:08,,,294,Highly Negative,-0.55
779,Seven retired officers of the armed forces joined the BJP on Saturday in the presence of Defence Minister Nirmala S… https://t.co/jHrcq7sno0,2019-04-28 00:11:07,,,0,Neutral,0.0
780,RT @AmitShah: The Kerala govt has been acting tyrannically with the Ayyappa followers. More than 2000 devotees have been arrested &amp; around…,2019-04-28 00:10:59,,,1307,Positive,0.25
781,"RT @AmitShah: Seven highly decorated retired officers of Indian Armed Forces joined the BJP. I welcome them into the party fold.

This trus…",2019-04-28 00:10:58,,,2199,Positive,0.48
782,West Bengal Chief Minister and Trinamool Congress supremo Mamata Banerjee on Saturday came down heavily on BJP sayi… https://t.co/HxwMlFCgW3,2019-04-28 00:10:54,,,0,Negative,-0.18
783,@Swamy39 @IndiaToday Sir kam se bjp me ap hi ek neta ho kisi berojgar ki sun rahe ho.... Is always admire you .....… https://t.co/bKmbp1Nclf,2019-04-28 00:10:52,,,0,Neutral,0.0
784,"RT @thewire_in: The BJP-RSS combine as well as the compliant media marketed Modi’s image as the only choice to rule India. 

The sheer amou…",2019-04-28 00:10:44,,,66,Neutral,0.0
785,"RT @arunv2808: My prediction :
- BJP - 289.
- Congress 82.
- EVM hacked propaganda for June.
- Opposition leaders writing a petition to the…",2019-04-28 00:10:43,,,430,Negative,-0.1
786,"RT @zainabsikander: - @RahulGandhi ji
@ashokgehlot51 ji
@SachinPilot ji
So Muslims get beaten up and killed under BJP in Rajasthan.
And Mus…",2019-04-28 00:10:42,,,1123,Negative,-0.2
787,RT @AashiqKabeer: BJP IT cell growing desperate for follows on Twitter. https://t.co/Zlvhxetvb1,2019-04-28 00:10:42,,,624,Highly Negative,-0.6
788,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-28 00:10:41,,,1817,Neutral,0.0
789,"RT @narendramodi: Thank you Kannauj and Hardoi for the unparalleled warmth. 

The first three phases have made SP, BSP and Congress very ne…",2019-04-28 00:10:38,,,2910,Positive,0.23
790,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-28 00:10:37,,,1817,Neutral,0.0
791,"RT @rammadhavbjp: ‘We hoped Oppn would put up a credible fight at least… But see Varanasi drama, all self-goals’ | Elections News, The Indi…",2019-04-28 00:10:35,,,17,Positive,0.4
792,"RT @KoomarShah: Vajpayee made fun of Soniaji &amp; taunted @INCIndia Whose your Leader? Soniaji won

Modi made fun of @RahulGandhi &amp; made IT Ce…",2019-04-28 00:10:34,,,161,Positive,0.3
793,@BJP4India VOTE FOR BJP AGAIN PM MODI.,2019-04-28 00:10:31,,,0,Neutral,0.0
794,"RT @BJP4India: Watch BJP National President Shri @AmitShah's Jan Sampark at Dr Baba Saheb Ambedkar Statue, Gandhinagar, Gujarat. https://t.…",2019-04-28 00:10:29,,,939,Neutral,0.0
795,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-28 00:10:27,,,1817,Neutral,0.0
796,RT @AmitShah: PM Modi is working tirelessly for the welfare of all sections of the society especially the poor and the distressed. If the c…,2019-04-28 00:10:27,,,894,Negative,-0.2
797,RT @thewire_in: Eminent economist Amartya Sen said that @narendramodi uses “magic” to manipulate Indians into believing that he was offerin…,2019-04-28 00:10:22,,,262,Highly Positive,0.5
798,"RT @LDAgarwal1: Reactions of ordinary voter, not linked to any political party or ideology, suggests there is a huge Sunami in favour of Na…",2019-04-28 00:10:12,,,9,Positive,0.05
799,"RT @AmitShah: Lotus is all set to bloom in Kerala.

Amazing enthusiasm for BJP among people of Kerala.

Pictures from a public meeting in N…",2019-04-28 00:10:11,,,2565,Positive,0.3
800,"The Congress on Saturday condemned BJP president Amit Shah’s “Rahul Baba, you do Ilu-Ilu with terrorists” comment,… https://t.co/iFOFITgvOj",2019-04-28 00:10:08,,,0,Neutral,0.0
801,"RT @BJP4India: BJP National President Shri @AmitShah is addressing a public meeting in Kodinar, Gujarat. 

Watch LIVE at https://t.co/uZK9d…",2019-04-28 00:10:08,,,865,Positive,0.07
802,RT @JAVED0909: @RomeshNadir @RajBoni @KongposhSandeep @ECISVEEP @HMOIndia @Ibne_Sena @neelakantha @madhukishwar Let it not be forgotten tha…,2019-04-28 00:10:07,,,10,Neutral,0.0
803,@itsmkyadav @deepanjan_dr @priyapyadav18 @TumhariN @BlackKn59506535 @Ash_LoneHunter @ManojM66 @sibtehasan20… https://t.co/VQ0hMS2B9S,2019-04-28 00:09:53,88.094457, 22.269493,0,Neutral,0.0
804,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:09:49,,,3658,Negative,-0.21
805,"RT @bhartijainTOI: BJP. There is no limit on party expense in an election. Just like your movies must be promoted, a candidates - that too,…",2019-04-28 00:09:44,,,376,Neutral,0.0
806,"RT @zainabsikander: - @RahulGandhi ji
@ashokgehlot51 ji
@SachinPilot ji
So Muslims get beaten up and killed under BJP in Rajasthan.
And Mus…",2019-04-28 00:09:34,,,1123,Negative,-0.2
807,"RT @timesofindia: #GautamGambhir #LokSabhaElections2019 #ElectionsWithTimes

Election Commission directs East Delhi Returning Officer to fi…",2019-04-28 00:09:33,,,21,Neutral,0.0
808,"RT @BJP4JnK: #ModiAaneWalaHai

Josh is high in Anantnag

BJP Candidate from Anantnag LokSabha Constituency Sh. @sofi_yousuf fills Josh amon…",2019-04-28 00:09:27,,,321,Positive,0.16
809,RT @RaisinaSeries: I’m starting to feel really sorry for @GautamGambhir. It increasingly seems like those who have been deputed to help him…,2019-04-28 00:09:22,,,485,Negative,-0.25
810,RT @rifatabdullahh: Police Vehicle used to transport and distribute food item for BJP workers in Anantnag today. BJP National General Secre…,2019-04-28 00:09:21,,,13,Positive,0.05
811,"RT @BJP4JnK: #ModiAaneWalaHai

Josh is high in Anantnag

BJP Candidate from Anantnag LokSabha Constituency Sh. @sofi_yousuf fills Josh amon…",2019-04-28 00:09:10,,,321,Positive,0.16
812,RT @AashishKhetan: Karkare’s daughter breaks silence: ‘Don’t want to dignify her (Pragya’s) remark … my father taught us terror has no reli…,2019-04-28 00:09:09,,,29,Neutral,0.0
813,RT @AmitShahOffice: Do watch BJP National President Shri @AmitShah on ‘Frankly Speaking’ with @navikakumar tonight at 9 pm on @TimesNow. #F…,2019-04-28 00:09:07,,,788,Neutral,0.0
814,RT @yesiamkarma: #BJP4India #BJP #modi #CongressManifesto #RahulGandhi WATER is basis of life. In my opinion selling water is unacceptable.…,2019-04-28 00:09:03,,,1,Neutral,0.0
815,@bjparvind @hd_kumaraswamy He knows to carry a towel on shoulder . Keep weeping and use it for wiping his tears . H… https://t.co/RL3Y0wH8qw,2019-04-28 00:08:59,,,0,Neutral,0.0
816,"RT @AmitShah: Under communist government, BJP and RSS karyakartas are heinously murdered in Kerala. 

Most of the killings happened in CM P…",2019-04-28 00:08:52,,,2295,Highly Positive,0.5
817,"@zainabsikander You referred BJP IT Cell does. Have you ever witness one?
If yes then please enlighten me.

P.S- on… https://t.co/PUxsEnnv4K",2019-04-28 00:08:49,,,0,Neutral,0.0
818,@kunalkamra88 All programmes of BJP are excellent and are in the interest of public at large.,2019-04-28 00:08:46,,,0,Positive,0.4
819,"RT @AmitShah: Naveen Babu led BJD government has robbed thousands of crores of money of poor Odia people in Chit Fund Scam.

Let BJP govern…",2019-04-28 00:08:44,,,921,Negative,-0.4
820,RT @AmitShahOffice: In pictures: BJP National President Shri @AmitShah addressing a public meeting in Gandhinagar Loksabha constituency (14…,2019-04-28 00:08:38,,,967,Neutral,0.0
821,"RT @AmitShah: In Odisha, more than 20 BJP karyakartas have been attacked and many have been killed. There can be no place for these murdere…",2019-04-28 00:08:37,,,721,Positive,0.27
822,"RT @AmitShah: Shatrughan Sinha has just gone to the Congress. When he was in BJP he used to talk about nationalism. Now, he says that Jinna…",2019-04-28 00:08:32,,,2204,Neutral,0.0
823,RT @AmitShahOffice: Schedule of public programs of BJP National President Shri @AmitShah in Kerala and Karnataka. https://t.co/elpsZjCd70,2019-04-28 00:08:32,,,980,Neutral,0.0
824,"RT @GargaC: Believe it or not, this cartoon sitting on bonnet of jeep is Jagannath Sarkar, BJP MP candidate from Ranaghat. Its easy to laug…",2019-04-28 00:08:27,,,258,Positive,0.43
825,@arunjaitley Bjp will win 70seats in2019 Lok sabha,2019-04-28 00:08:23,,,0,Highly Positive,0.8
826,RT @AashishKhetan: Karkare’s daughter breaks silence: ‘Don’t want to dignify her (Pragya’s) remark … my father taught us terror has no reli…,2019-04-28 00:08:23,,,29,Neutral,0.0
827,RT @waglenikhil: 1 thing everyone agrees upon: BJP will not get majority this election. Whether they get 180 or 200 or 220 can be matter of…,2019-04-28 00:08:19,,,261,Neutral,0.0
828,@Swamy39 @ArtiSharma001 Desperately waiting for that day...hope BJP will win full majority...so that it can scrap 370 n 35A article in J&amp;K🤞,2019-04-28 00:08:08,,,0,Positive,0.18
829,"RT @AdityaMenon22: While staggered schedule helped Modi campaign in key states, Oppn too has gained:
1 More rallies by Mayawati-Akhilesh, R…",2019-04-28 00:08:07,,,47,Positive,0.25
830,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-28 00:08:06,,,1817,Neutral,0.0
831,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:07:52,,,3658,Negative,-0.21
832,"RT @India_Policy: Where @AtishiAAP Marlena appeals people to vote for even goons, if it helps to defeat BJP. All their new politics is redu…",2019-04-28 00:07:51,,,415,Positive,0.14
833,"RT @rammadhavbjp: ‘We hoped Oppn would put up a credible fight at least… But see Varanasi drama, all self-goals’ | Elections News, The Indi…",2019-04-28 00:07:49,,,17,Positive,0.4
834,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:07:42,,,3658,Negative,-0.21
835,RT @KPCCPresident: Singer Daler Mehndi convicted by a Patiala court on human trafficking charges has joined the BJP. The BJP is like the Ga…,2019-04-28 00:07:37,,,90,Neutral,0.0
836,RT @BJP4India: Seven veteran officers join BJP in the presence of Smt. @nsitharaman at BJP HQ in New Delhi. #ModiAaneWalaHai https://t.co/h…,2019-04-28 00:07:36,,,810,Positive,0.07
837,"RT @AmitShah: Seven highly decorated retired officers of Indian Armed Forces joined the BJP. I welcome them into the party fold.

This trus…",2019-04-28 00:07:34,,,2199,Positive,0.48
838,"RT @waglenikhil: Once again I reiterate. Mood in BJP camp is down. Even in Mumbai. Modi’s meeting was huge, but zero enthusiasm. Total cont…",2019-04-28 00:07:33,,,931,Positive,0.08
839,Overwhelming Muslim Countries of World after 2014 prefer India over Pakistan due to diplomatic effort of Narendra M… https://t.co/DeTJCrD3WZ,2019-04-28 00:07:28,,,3,Positive,0.19
840,"RT @squintneon: If you want one BJP candidate &amp; one non BJP candidate to win... who it would be

For me

BJP Candidate- Smriti Irani(Amethi…",2019-04-28 00:07:27,,,674,Highly Positive,0.8
841,"RT @Ish_Bhandari: Good thing about BJP- denied ticket to wife of Sh Anant kumar &amp; now Vinod Khanna.

This is the way democracy should be, w…",2019-04-28 00:07:27,,,1099,Highly Positive,0.7
842,Karkare’s daughter breaks silence: ‘Don’t want to dignify her (Pragya’s) remark … my father taught us terror has no… https://t.co/zmAX7317HP,2019-04-28 00:07:24,,,29,Neutral,0.0
843,RT @RaisinaSeries: I’m starting to feel really sorry for @GautamGambhir. It increasingly seems like those who have been deputed to help him…,2019-04-28 00:07:21,,,485,Negative,-0.25
844,Pm #narendra_modi with Bjp president #Amit_shah's grand daughter in Gujarat 😍 @Payal_Rohatgi @narendramodi… https://t.co/S84tcTIAyG,2019-04-28 00:07:15,,,2,Highly Positive,0.5
845,"RT @IndianInterest: This dinosaur is clear about two things:

1. BJP's victory in the 2019 elections is a foregone conclusion. Modi will wi…",2019-04-28 00:07:14,,,637,Positive,0.1
846,#BJP4India #BJP #modi #CongressManifesto #RahulGandhi WATER is basis of life. In my opinion selling water is unacce… https://t.co/xPeEp2xSMb,2019-04-28 00:07:08,,,1,Neutral,0.0
847,Mark MY WORDS BJP LOSSES MAHARASHTRA &amp; MUMBAI BECAUSE OF Pragya. 23rd May My Proclamations NOT Shraap https://t.co/nHcQw3hRAQ,2019-04-28 00:07:00,,,0,Neutral,0.0
848,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:06:51,,,3658,Negative,-0.21
849,"RT @LDAgarwal1: Reactions of ordinary voter, not linked to any political party or ideology, suggests there is a huge Sunami in favour of Na…",2019-04-28 00:06:51,,,9,Positive,0.05
850,RT @ShefVaidya: For my understanding. RT if you are a core BJP/Modi supporter and are DELIGHTED with the @BJP4India fielding Sadhvi Pragya…,2019-04-28 00:06:30,,,15682,Highly Positive,0.7
851,"RT @squintneon: If you want one BJP candidate &amp; one non BJP candidate to win... who it would be

For me

BJP Candidate- Smriti Irani(Amethi…",2019-04-28 00:06:30,,,674,Highly Positive,0.8
852,"RT @Pun_Starr: PM Modi says, ""Article 370 &amp; 35A have done maximum damage to J&amp;K.""

At the end of the sentence, he forgot to add ""after BJP.""",2019-04-28 00:06:02,,,149,Neutral,0.0
853,"@ameytirodkar .
In West Bengal BJP Candidates are growing their tails ( literally ) to open their account this seas… https://t.co/Q7NXa47ZRK",2019-04-28 00:05:56,,,0,Neutral,0.0
854,RT @SitaramYechury: This third attack on Dr Fuad Halim shows the TMC’s desperation. People are rejecting them and they think they can distr…,2019-04-28 00:05:55,,,47,Neutral,0.0
855,I have absolutely zero sympathy for anyone who has spent years cheerleading for the BJP because of tiny amounts of… https://t.co/4lI3Mh2njn,2019-04-28 00:05:48,,,0,Positive,0.03
856,@ArvindKejriwal @YouTube delhi bjp 07/aap 00/cong 00,2019-04-28 00:05:46,,,0,Neutral,0.0
857,"RT @SalmanNizami_: Congress strengthened the country’s borders, won two wars against Pakistan &amp; dealt tough with terror. What did BJP do? H…",2019-04-28 00:05:44,,,197,Negative,-0.39
858,@PreetiSMenon @VORdotcom @INCIndia @BJP4India @AtishiAAP What should really matter is that she appeals to people to… https://t.co/ZrgUBwfC96,2019-04-28 00:05:38,72.74484, 18.845343,0,Positive,0.2
859,RT @thewire_in: Eminent economist Amartya Sen said that @narendramodi uses “magic” to manipulate Indians into believing that he was offerin…,2019-04-28 00:05:34,,,262,Highly Positive,0.5
860,"RT @IndianInterest: This dinosaur is clear about two things:

1. BJP's victory in the 2019 elections is a foregone conclusion. Modi will wi…",2019-04-28 00:04:52,,,637,Positive,0.1
861,"RT @ndtv: Police Vehicle Transports Food Packets To BJP Rally In Kashmir, Probe On https://t.co/yHI6iN3aFh #NDTVNewsBeeps https://t.co/S14s…",2019-04-28 00:04:52,,,12,Neutral,0.0
862,"RT @TimesNow: #AapKaAppeasement | WATCH Syed Asad Abbas, Political Analyst Vs  @CharuPragya, BJP. https://t.co/OlSbu9dwZs",2019-04-28 00:04:33,,,8,Neutral,0.0
863,RT @attomeybharti: “We will change politics” wali @AtishiAAP appealing people to vote for goons if it helps to defeat BJP. *slow claps* htt…,2019-04-28 00:04:07,,,298,Positive,0.1
864,"RT @Pun_Starr: EC has directed East Delhi RO to file an FIR against Gautam Gambhir for holding a rally without permission.

Slowly but sure…",2019-04-28 00:04:05,,,211,Negative,-0.3
865,RT @attomeybharti: “We will change politics” wali @AtishiAAP appealing people to vote for goons if it helps to defeat BJP. *slow claps* htt…,2019-04-28 00:03:47,,,298,Positive,0.1
866,"RT @SaffronWatch: Tata Memorial doctors slam BJP Bhopal candidate Pragya Singh Thakur's claim that cow urine can cure Cancer

https://t.co/…",2019-04-28 00:03:40,,,8,Negative,-0.13
867,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-28 00:03:35,,,1817,Neutral,0.0
868,"RT @narendramodi177: Actor Nationalist #SunnyDeol joins BJP,  Welcome Paaji In BJP Family. #AyegaTohModiHi https://t.co/dYJKWm4CBb",2019-04-28 00:03:30,,,310,Highly Positive,0.8
869,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-28 00:03:15,,,1817,Neutral,0.0
870,"RT @Pun_Starr: EC has directed East Delhi RO to file an FIR against Gautam Gambhir for holding a rally without permission.

Slowly but sure…",2019-04-28 00:03:12,,,211,Negative,-0.3
871,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-28 00:02:53,,,1817,Neutral,0.0
872,"@RoshanKrRai BJP has never taken and will not take any disciplinary action on any of their leaders in the past, present and future.",2019-04-28 00:02:53,,,0,Negative,-0.04
873,"@CNNnews18 This time except Muslim votes,  all will vote for BJP.",2019-04-28 00:02:31,,,0,Neutral,0.0
874,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:02:28,,,3658,Negative,-0.21
875,"RT @AskAnshul: A labourer who was putting Rahul Gandhi's posters, was removed from Congress office in Jaipur as he wore t-shirt with PM Mod…",2019-04-28 00:02:27,,,1674,Neutral,0.0
876,"RT @AmitShah: Shatrughan Sinha has just gone to the Congress. When he was in BJP he used to talk about nationalism. Now, he says that Jinna…",2019-04-28 00:02:25,,,2204,Neutral,0.0
877,"RT @AmitShahOffice: While championing Garibi hatao, the Congress couldn’t provide LPG cylinders to the poor. They gave 13 crore cylinders i…",2019-04-28 00:02:24,,,1106,Negative,-0.4
878,RT @samjawed65: The fake news factory is at it again - trying to pass off a staged video by a BJP supporter as that of a Congressman speaki…,2019-04-28 00:02:20,,,18,Highly Negative,-0.5
879,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-28 00:02:14,,,1817,Neutral,0.0
880,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-28 00:02:09,,,1817,Neutral,0.0
881,"Reactions of ordinary voter, not linked to any political party or ideology, suggests there is a huge Sunami in favo… https://t.co/uwAUPpCZXB",2019-04-28 00:02:09,,,9,Positive,0.05
882,#faithful Knowledge is power site:Big victory &amp; major loss for BJP in Indian state elections https://t.co/yKILL11gPq https://t.co/lAu6vL5goj,2019-04-28 00:02:08,,,0,Positive,0.06
883,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-28 00:02:07,,,1817,Neutral,0.0
884,@bh40701373 @anuchhabrani @SalmanNizami_ @akshaykumar @narendramodi You Modi 's watchman only you wait. We will not… https://t.co/JvCMeDksOr,2019-04-28 00:02:01,,,0,Neutral,0.0
885,"If both are supporters of BJP, then ? https://t.co/Z8KYNwNHgH",2019-04-28 00:01:57,,,0,Neutral,0.0
886,@MrSinha_ Its not the defeat BJP. Its to defeat Hindus and make them slaves again so that they can rule......wake up Hindus.,2019-04-28 00:01:51,,,0,Neutral,0.0
887,"RT @AmitShahOffice: Under PM @narendramodi’s Ayushman Bharat, The health coverage of up to Rs 5 lakh for 50 crore people is the world’s lar…",2019-04-28 00:01:47,,,798,Neutral,0.0
888,"RT @AmitShahOffice: In Uttar Pradesh, i am confident that we will maintain our 73 seats and can go up beyond 74. You may not accept it, but…",2019-04-28 00:01:44,,,1551,Highly Positive,0.5
889,RT @AmitShahOffice: It is my firm belief that those chanting Bharat tere tukde honge are not nationalist. Those who support them are also n…,2019-04-28 00:01:40,,,1782,Negative,-0.2
890,"RT @bhartijainTOI: BJP. There is no limit on party expense in an election. Just like your movies must be promoted, a candidates - that too,…",2019-04-28 00:01:34,,,376,Neutral,0.0
891,@akashbanerjee In Srilanka there is No BJP/RSS/Modi/Beefban/Hindu terror then what prompted this man to blew himsel… https://t.co/CEUwCyCS2M,2019-04-28 00:01:30,,,0,Neutral,0.0
892,"RT @India_Policy: BJP grants no such entitlement to the family. Ananth Kumar's seat in Bengaluru is the latest example.

People having such…",2019-04-28 00:01:27,,,240,Positive,0.25
893,"RT @hi_paresh: Want to expose bigot bhakt friends who pretend to vote for development? Try this:
Q1. Will you participate if BJP was to dem…",2019-04-28 00:01:22,,,60,Neutral,0.0
894,RT @TOIDelhi: A writ petition has been filed by AAP's South Delhi candidate Raghav Chadha challenging the decision of the Returning Officer…,2019-04-28 00:01:17,,,52,Highly Positive,0.5
895,"RT @dhruv_rathee: BJP leaders lie so openly and shamelessly that other people just get mind blown with their fake statements 

Look at the…",2019-04-28 00:01:17,,,3658,Negative,-0.21
896,"RT @AmitShah: Shatrughan Sinha has just gone to the Congress. When he was in BJP he used to talk about nationalism. Now, he says that Jinna…",2019-04-28 00:00:54,,,2204,Neutral,0.0
897,"RT @KoomarShah: Vajpayee made fun of Soniaji &amp; taunted @INCIndia Whose your Leader? Soniaji won

Modi made fun of @RahulGandhi &amp; made IT Ce…",2019-04-28 00:00:53,,,161,Positive,0.3
898,"RT @ANI: #WATCH Barmer: Sunny Deol holds his first roadshow after joining BJP, campaigns for BJP LS candidate from Barmer, Kailash Choudhar…",2019-04-28 00:00:51,,,1701,Positive,0.25
899,"RT @Ish_Bhandari: Good thing about BJP- denied ticket to wife of Sh Anant kumar &amp; now Vinod Khanna.

This is the way democracy should be, w…",2019-04-28 00:00:47,,,1099,Highly Positive,0.7
900,"RT @ArunSFan: There’s no Modi wave
There’s no Rahul wave

But there’s strong under current to teach arrogant BJP a lesson.

Media is ignori…",2019-04-28 00:00:47,,,62,Positive,0.22
901,"RT @rishibagree: Excellent Meeting with @Sunil_Deodhar ,the man who single-handedly delivered Tripura to BJP. Sent by BJP President Amit Sh…",2019-04-28 00:00:47,,,646,Highly Positive,1.0
902,"RT @AmitShah: Seven highly decorated retired officers of Indian Armed Forces joined the BJP. I welcome them into the party fold.

This trus…",2019-04-28 00:00:41,,,2199,Positive,0.48
903,"RT @rishibagree: Excellent Meeting with @Sunil_Deodhar ,the man who single-handedly delivered Tripura to BJP. Sent by BJP President Amit Sh…",2019-04-28 00:00:36,,,646,Highly Positive,1.0
904,RT @smarket: There is a reason BJP lost its way between 2003 and 2010. Just look at these leaders who were influential back then- 1. Yashwa…,2019-04-28 00:00:33,,,1817,Neutral,0.0
905,"RT @EconomicTimes: ""First, Discrepancies in nomination papers. Then, Criminal offence of having 2 voter IDs. Now, #FIR for #IllegalRally (s…",2019-04-28 00:00:27,,,99,Negative,-0.08
906,"RT @harshmadhusudan: The BJP is good for Indian Muslims for the time being. Once some sections therein shed this king maker fantasy, they c…",2019-04-28 00:00:26,,,10,Highly Positive,0.7
